gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	recordedByID	identifiedByID
2464443691																										CAR:783:2017:00914									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00914			Felipe Veloza Romero								Silvestre									Frente a la cámara												2018-03-25	10:12:00			2018	03	25		Bosque altoandino	Cámara Trampa					Frente a la cámara.				SA				Colombia	CO	Cundinamarca	Guatavita		Reserva Vista Hermosa		3033										4.9144	-73.7279	WGS84																																							Felipe Veloza Romero	2018-07-28												Grallaria squamigera								Animalia	Chordata	Aves	Passeriformes	Grallariidae	Grallaria		squamigera		Especie		Prevost & Des Murs, 1842	Tororoi						
2464443690																										CAR:783:2017:00880									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00880			Felipe Veloza Romero								Silvestre									Frente a la cámara												2018-06-06	08:31:00			2018	06	06		Bosque altoandino	Cámara Trampa					Fauna asociada				SA				Colombia	CO	Cundinamarca	Guatavita		Reserva Vista Hermosa		3039										4.9154	-73.7284	WGS84																																							Felipe Veloza Romero	2018-08-03												Puma concolor								Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma		concolor		Especie		(Linnaeus, 1771)	Puma						
2464443689																										CAR:783:2017:00877									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00877			Felipe Veloza Romero								Silvestre									Frente a la cámara												2018-03-21	11:37:00			2018	03	21		Bosque altoandino	Cámara Trampa					Al parecer dos perros de cacería o ferales buscando los venados, ya que unos minutos antes 2 venados habían pasado.				SA				Colombia	CO	Cundinamarca	Guatavita		Reserva Vista Hermosa		3039										4.9154	-73.7284	WGS84																																							Felipe Veloza Romero	2018-08-03												Canis lupus familiaris								Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis		lupus	familiaris	Subespecie		Linnaeus, 1758	Perro						
2464443688																										CAR:783:2017:00873									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00873			Felipe Veloza Romero								Silvestre									Frente a la cámara												2018-06-05	15:37:00			2018	06	05		Bosque altoandino	Cámara Trampa					Fauna asociada				SA				Colombia	CO	Cundinamarca	Guatavita		Reserva Vista Hermosa		3039										4.9154	-73.7284	WGS84																																							Felipe Veloza Romero	2018-08-03												Penelope montagnii								Animalia	Chordata	Aves	Galliformes	Cracidae	Penelope		montagnii		Especie		(Bonaparte, 1856)	Pava						
2464443687																										CAR:783:2017:00866									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00866			Felipe Veloza Romero								Silvestre									Frente a la cámara												2018-05-29	05:50:00			2018	05	29		Bosque altoandino	Cámara Trampa					"ES ""Jota""."				SA				Colombia	CO	Cundinamarca	Guatavita		Reserva Vista Hermosa		3027										4.9136	-73.7276	WGS84																																							Felipe Veloza Romero	2018-08-03												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464443686																										CAR:783:2017:00862									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00862			Felipe Veloza Romero								Silvestre									Frente a la cámara												2018-07-02	08:11:00			2018	07	02		Bosque altoandino	Cámara Trampa					Puese ser una hembra o un juvenil, no se ve el rostro.				SA				Colombia	CO	Cundinamarca	Guatavita		Reserva Vista Hermosa		3027										4.9136	-73.7276	WGS84																																							Felipe Veloza Romero	2018-08-03												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464443685																										CAR:783:2017:00859									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00859			Felipe Veloza Romero								Silvestre									Frente a la cámara												2018-04-13	14:57:00			2018	04	13		Bosque altoandino	Cámara Trampa					No se ve el rostro				SA				Colombia	CO	Cundinamarca	Guatavita		Reserva Vista Hermosa		3027										4.9136	-73.7276	WGS84																																							Felipe Veloza Romero	2018-08-03												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464443684																										CAR:783:2017:00855									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00855			Felipe Veloza Romero								Silvestre									Frente a la cámara												2018-03-09	14:34:00			2018	03	09		Bosque altoandino	Cámara Trampa					Presenta mancha en la frente en forma de triangulo, línea en hocico, costado derecho.				SA				Colombia	CO	Cundinamarca	Guatavita		Reserva Vista Hermosa		3027										4.9136	-73.7276	WGS84																																							Felipe Veloza Romero	2018-08-03												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464443683																										CAR:783:2017:00851									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00851			Felipe Veloza Romero								Silvestre									Frente a la cámara												2018-05-29	05:51:00			2018	05	29		Bosque altoandino	Cámara Trampa					No se ve el rostro				SA				Colombia	CO	Cundinamarca	Guatavita		Reserva Vista Hermosa		3027										4.9136	-73.7276	WGS84																																							Felipe Veloza Romero	2018-08-03												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464443682																										CAR:783:2017:00848									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00848			Felipe Veloza Romero								Silvestre									Frente a la cámara												2018-03-25	08:40:00			2018	03	25		Bosque altoandino	Cámara Trampa					Oseznos				SA				Colombia	CO	Cundinamarca	Guatavita		Reserva Vista Hermosa		3039										4.9154	-73.7284	WGS84																																							Felipe Veloza Romero	2018-08-03												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464443681																										CAR:783:2017:00844									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00844			Felipe Veloza Romero								Silvestre									Frente a la cámara												2018-03-04	11:27:00			2018	03	04		Bosque altoandino	Cámara Trampa					Presenta línea en mitad de cabeza, mancga en ceja derecha.				SA				Colombia	CO	Cundinamarca	Guatavita		Reserva Vista Hermosa		3039										4.9154	-73.7284	WGS84																																							Felipe Veloza Romero	2018-08-03												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464443680																										CAR:783:2017:00840									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00840			Felipe Veloza Romero								Silvestre									Frente a la cámara												2018-05-26	05:51:00			2018	05	26		Bosque altoandino	Cámara Trampa					"Es el oso denominado ""Jota"", tiene mancha en forma de jota en la frente."				SA				Colombia	CO	Cundinamarca	Guatavita		Reserva Vista Hermosa		3039										4.9154	-73.7284	WGS84																																							Felipe Veloza Romero	2018-08-03												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464443679																										CAR:783:2017:00837									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00837			Felipe Veloza Romero								Silvestre									Frente a la cámara												2018-06-06	07:39:00			2018	06	06		Bosque altoandino	Cámara Trampa					No se ve el rostro				SA				Colombia	CO	Cundinamarca	Guatavita		Reserva Vista Hermosa		3039										4.9154	-73.7284	WGS84																																							Felipe Veloza Romero	2018-08-03												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464443678																										CAR:783:2017:00833									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00833			Felipe Veloza Romero								Silvestre									Frente a la cámara												2018-03-27	16:38:00			2018	03	27		Bosque altoandino	Cámara Trampa					Misma osa				SA				Colombia	CO	Cundinamarca	Guatavita		Reserva Vista Hermosa		3052										4.9161	-73.7305	WGS84																																							Felipe Veloza Romero	2018-07-28												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
